0.000000000,4.200000000,1,"A"
4.200000000,6.000000000,2,"B"
10.200000000,4.800000000,3,"C"
15.000000000,4.400000000,1,"A"
19.400000000,6.400000000,4,"D"
25.800000000,5.200000000,5,"E"
