0.025,551.25,0.05
0.025,551.25,0.1
0.025,551.25,0.15
0.025,551.25,0.2
0.025,551.25,0.25
0.025,551.25,0.3
0.025,551.25,0.35
0.025,551.25,0.4
0.025,551.25,0.45
0.025,551.25,0.5
0.025,551.25,0.55
0.025,551.25,0.6
0.025,551.25,0.65
0.025,551.25,0.7
0.025,551.25,0.75
0.025,551.25,0.8
0.025,551.25,0.85
0.025,551.25,0.9
0.025,551.25,0.95
0.025,551.25,1
0.025,551.25,1.05
0.025,551.25,1.1
0.025,551.25,1.15
0.025,551.25,1.2
0.025,551.25,1.25
0.025,551.25,1.3
0.025,551.25,1.35
0.025,551.25,1.4
0.025,551.25,1.45
0.025,551.25,1.5
0.025,551.25,1.55
0.025,551.25,1.6
0.025,551.25,1.65
0.025,551.25,1.7
0.025,551.25,1.75
0.025,551.25,1.8
0.025,551.25,1.85
0.025,551.25,1.9
0.025,551.25,1.95
0.025,551.25,2
0.025,551.25,2.05
0.025,551.25,2.1
0.025,551.25,2.15
0.025,551.25,2.2
0.025,551.25,2.25
0.025,551.25,2.3
0.025,551.25,2.35
0.025,551.25,2.4
0.025,551.25,2.45
0.025,551.25,2.5
0.025,551.25,2.55
0.025,551.25,2.6
0.025,551.25,2.65
0.025,551.25,2.7
0.025,551.25,2.75
0.025,551.25,2.8
0.025,551.25,2.85
0.025,551.25,2.9
0.025,551.25,2.95
0.025,551.25,3
0.025,551.25,3.05
0.025,551.25,3.1
0.025,551.25,3.15
0.025,551.25,3.2
0.025,551.25,3.25
0.025,551.25,3.3
0.025,551.25,3.35
0.025,551.25,3.4
0.025,551.25,3.45
0.025,551.25,3.5
0.025,551.25,3.55
0.025,551.25,3.6
0.025,551.25,3.65
0.025,551.25,3.7
0.025,551.25,3.75
0.025,551.25,3.8
0.025,551.25,3.85
0.025,551.25,3.9
0.025,551.25,3.95
0.025,551.25,4
0.025,551.25,4.05
0.025,551.25,4.1
0.025,551.25,4.15
0.025,551.25,4.2
0.025,551.25,4.25
0.025,551.25,4.3
0.025,551.25,4.35
0.025,551.25,4.4
0.025,551.25,4.45
0.025,551.25,4.5
0.025,551.25,4.55
0.025,551.25,4.6
0.025,551.25,4.65
0.025,551.25,4.7
0.025,551.25,4.75
0.025,551.25,4.8
0.025,551.25,4.85
0.025,551.25,4.9
0.025,551.25,4.95
0.025,551.25,5
0.025,551.25,5.05
0.025,551.25,5.1
0.025,551.25,5.15
0.025,551.25,5.2
0.025,551.25,5.25
0.025,551.25,5.3
0.025,551.25,5.35
0.025,551.25,5.4
0.025,551.25,5.45
0.025,551.25,5.5
0.025,551.25,5.55
0.025,551.25,5.6
0.025,551.25,5.65
0.025,551.25,5.7
0.025,551.25,5.75
0.025,551.25,5.8
0.025,551.25,5.85
0.025,551.25,5.9
0.025,551.25,5.95
0.025,551.25,6
0.025,551.25,6.05
0.025,551.25,6.1
0.025,551.25,6.15
0.025,551.25,6.2
0.025,551.25,6.25
0.025,551.25,6.3
0.025,551.25,6.35
0.025,551.25,6.4
0.025,551.25,6.45
0.025,551.25,6.5
0.025,551.25,6.55
0.025,551.25,6.6
0.025,551.25,6.65
0.025,551.25,6.7
0.025,551.25,6.75
0.025,551.25,6.8
0.025,551.25,6.85
0.025,551.25,6.9
0.025,551.25,6.95
0.025,551.25,7
0.025,551.25,7.05
0.025,551.25,7.1
0.025,551.25,7.15
0.025,551.25,7.2
0.025,551.25,7.25
0.025,551.25,7.3
0.025,551.25,7.35
0.025,551.25,7.4
0.025,551.25,7.45
0.025,551.25,7.5
0.025,551.25,7.55
0.025,551.25,7.6
0.025,551.25,7.65
0.025,551.25,7.7
0.025,551.25,7.75
0.025,551.25,7.8
0.025,551.25,7.85
0.025,551.25,7.9
0.025,551.25,7.95
0.025,551.25,8
0.025,551.25,8.05
0.025,551.25,8.1
0.025,551.25,8.15
0.025,551.25,8.2
0.025,551.25,8.25
0.025,551.25,8.3
0.025,551.25,8.35
0.025,551.25,8.4
0.025,551.25,8.45
0.025,551.25,8.5
0.025,551.25,8.55
0.025,551.25,8.6
0.025,551.25,8.65
0.025,551.25,8.7
0.025,551.25,8.75
0.025,551.25,8.8
0.025,551.25,8.85
0.025,551.25,8.9
0.025,551.25,8.95
0.025,551.25,9
0.025,551.25,9.05
0.025,551.25,9.1
0.025,551.25,9.15
0.025,551.25,9.2
0.025,551.25,9.25
0.025,551.25,9.3
0.025,551.25,9.35
0.025,551.25,9.4
0.025,551.25,9.45
0.025,551.25,9.5
0.025,551.25,9.55
0.025,551.25,9.6
0.025,551.25,9.65
0.025,551.25,9.7
0.025,551.25,9.75
0.025,551.25,9.8
0.025,551.25,9.85
0.025,551.25,9.9
0.025,551.25,9.95
0.025,551.25,10
0.025,551.25,10.05
0.025,551.25,10.1
0.025,551.25,10.15
0.025,551.25,10.2
0.025,551.25,10.25
0.025,551.25,10.3
0.025,551.25,10.35
0.025,551.25,10.4
0.025,551.25,10.45
0.025,551.25,10.5
0.025,551.25,10.55
0.025,551.25,10.6
0.025,551.25,10.65
0.025,551.25,10.7
0.025,551.25,10.75
0.025,551.25,10.8
0.025,551.25,10.85
0.025,551.25,10.9
0.025,551.25,10.95
0.025,551.25,11
0.025,551.25,11.05
0.025,551.25,11.1
0.025,551.25,11.15
0.025,551.25,11.2
0.025,551.25,11.25
0.025,551.25,11.3
0.025,551.25,11.35
0.025,551.25,11.4
0.025,551.25,11.45
0.025,551.25,11.5
0.025,551.25,11.55
0.025,551.25,11.6
0.025,551.25,11.65
0.025,551.25,11.7
0.025,551.25,11.75
0.025,551.25,11.8
0.025,551.25,11.85
0.025,551.25,11.9
0.025,551.25,11.95
0.025,551.25,12
0.025,551.25,12.05
0.025,551.25,12.1
0.025,551.25,12.15
0.025,551.25,12.2
0.025,551.25,12.25
0.025,551.25,12.3
0.025,551.25,12.35
0.025,551.25,12.4
0.025,551.25,12.45
0.025,551.25,12.5
0.025,551.25,12.55
0.025,551.25,12.6
0.025,551.25,12.65
0.025,551.25,12.7
0.025,551.25,12.75
0.025,551.25,12.8
0.025,551.25,12.85
0.025,551.25,12.9
0.025,551.25,12.95
0.025,551.25,13
0.025,551.25,13.05
0.025,551.25,13.1
0.025,551.25,13.15
0.025,551.25,13.2
0.025,551.25,13.25
0.025,551.25,13.3
0.025,551.25,13.35
0.025,551.25,13.4
0.025,551.25,13.45
0.025,551.25,13.5
0.025,551.25,13.55
0.025,551.25,13.6
0.025,551.25,13.65
0.025,551.25,13.7
0.025,551.25,13.75
0.025,551.25,13.8
0.025,551.25,13.85
0.025,551.25,13.9
0.025,551.25,13.95
0.025,551.25,14
0.025,551.25,14.05
0.025,551.25,14.1
0.025,551.25,14.15
0.025,551.25,14.2
0.025,551.25,14.25
0.025,551.25,14.3
0.025,551.25,14.35
0.025,551.25,14.4
0.025,551.25,14.45
0.025,551.25,14.5
0.025,551.25,14.55
0.025,551.25,14.6
0.025,551.25,14.65
0.025,551.25,14.7
0.025,551.25,14.75
0.025,551.25,14.8
0.025,551.25,14.85
0.025,551.25,14.9
0.025,551.25,14.95
0.025,551.25,15
0.025,551.25,15.05
0.025,551.25,15.1
0.025,551.25,15.15
0.025,551.25,15.2
0.025,551.25,15.25
0.025,551.25,15.3
0.025,551.25,15.35
0.025,551.25,15.4
0.025,551.25,15.45
0.025,551.25,15.5
0.025,551.25,15.55
0.025,551.25,15.6
0.025,551.25,15.65
0.025,551.25,15.7
0.025,551.25,15.75
0.025,551.25,15.8
0.025,551.25,15.85
0.025,551.25,15.9
0.025,551.25,15.95
0.025,551.25,16
0.025,551.25,16.05
0.025,551.25,16.1
0.025,551.25,16.15
0.025,551.25,16.2
0.025,551.25,16.25
0.025,551.25,16.3
0.025,551.25,16.35
0.025,551.25,16.4
0.025,551.25,16.45
0.025,551.25,16.5
0.025,551.25,16.55
0.025,551.25,16.6
0.025,551.25,16.65
0.025,551.25,16.7
0.025,551.25,16.75
0.025,551.25,16.8
0.025,551.25,16.85
0.025,551.25,16.9
0.025,551.25,16.95
0.025,551.25,17
0.025,551.25,17.05
0.025,551.25,17.1
0.025,551.25,17.15
0.025,551.25,17.2
0.025,551.25,17.25
0.025,551.25,17.3
0.025,551.25,17.35
0.025,551.25,17.4
0.025,551.25,17.45
0.025,551.25,17.5
0.025,551.25,17.55
0.025,551.25,17.6
0.025,551.25,17.65
0.025,551.25,17.7
0.025,551.25,17.75
0.025,551.25,17.8
0.025,551.25,17.85
0.025,551.25,17.9
0.025,551.25,17.95
0.025,551.25,18
0.025,551.25,18.05
0.025,551.25,18.1
0.025,551.25,18.15
0.025,551.25,18.2
0.025,551.25,18.25
0.025,551.25,18.3
0.025,551.25,18.35
0.025,551.25,18.4
0.025,551.25,18.45
0.025,551.25,18.5
0.025,551.25,18.55
0.025,551.25,18.6
0.025,551.25,18.65
