0.000000000,13.000000000
13.000000000,23.800000000
23.800000000,36.600000000
36.600000000,48.600000000
48.600000000,61.600000000
61.600000000,66.400000000
66.400000000,76.000000000
76.000000000,83.000000000
83.000000000,89.800000000
89.800000000,101.400000000
101.400000000,114.400000000
114.400000000,119.200000000
119.200000000,128.800000000
128.800000000,135.800000000
135.800000000,142.800000000
142.800000000,160.600000000
