0.000000,10.191018
10.459202,26.952560 
27.354837,37.679947
37.679947,51.893735
51.893735,56.318782
56.318782,61.012014
61.146106,72.409863
72.409863,88.769128
89.037312,104.323839
104.323839,109.017071
109.285255,113.308026
113.844395,124.974059
125.510428,143.478802
143.478802,160.642621
